Position	b17f7e44-a968-4207-aa50-3a94ad945de6_wxs_gdc_realn.bam
chr20:25795793-25795913	
chr20:25775302-25775423	0
chr20:25462592-25462720	
chr20:25076505-25076616	0
chr20:23980445-23980556	
chr20:23877388-23877501	0
chr20:23825062-23825173	0
chr20:23748868-23748979	0
chr20:23635132-23635257	0
chr20:23495758-23495868	0
chr20:23492835-23492947	
chr20:23421217-23421329	0
chr20:23368920-23369030	0
chr20:23365264-23365376	0
chr20:21332421-21332532	0
chr20:21215433-21215546	0
chr20:21166573-21166688	
chr20:21166098-21166214	
chr20:21163122-21163232	0
chr20:21161750-21161863	0
chr20:21136549-21136662	0
chr20:20629270-20629408	0
chr20:20298374-20298485	
chr20:20262833-20262945	
chr20:20199594-20199705	
chr20:20098557-20098676	1
chr20:20090638-20090762	
chr20:20038188-20038304	
chr20:20022444-20022556	0
chr20:20018157-20018269	
chr20:19886562-19886681	0
chr20:19696921-19697042	
chr20:19693168-19693278	
chr20:19665742-19665882	
chr20:18555036-18555153	0
chr20:18530764-18530878	0
chr20:18524869-18524981	1
chr20:18480543-18480655	0
chr20:18465330-18465442	
chr20:18448816-18448936	
chr20:18433491-18433606	
chr20:18184435-18184553	
chr20:18012909-18013028	0
chr20:17975504-17975618	
chr20:17942845-17942962	
chr20:17614052-17614164	0
chr20:17369348-17369466	0
chr20:16494169-16494285	0
chr20:16382109-16382221	
chr20:16381478-16381594	
chr20:16378661-16378773	0
chr20:16371539-16371656	0
chr20:16335786-16335897	
chr20:16044497-16044610	
chr20:15967631-15967751	0
chr20:15862510-15862628	0
chr20:14684621-14684732	
chr20:13955919-13956029	1
chr20:13788727-13788838	
chr20:13775032-13775149	
chr20:13715127-13715241	0
chr20:13580935-13581051	
chr20:13390406-13390519	
chr20:13288741-13288852	
chr20:13159920-13160031	
chr20:13110036-13110147	
chr20:10889049-10889160	
chr20:10658400-10658514	
chr20:10646775-10646891	0
chr20:10644226-10644365	0
chr20:10641382-10641492	0
chr20:10560553-10560668	0
chr20:10458303-10458414	
chr20:10458108-10458218	
chr20:10386515-10386629	
chr20:10349460-10349571	
chr20:10305869-10305981	
chr20:10292996-10293109	0
chr20:9473204-9473324	0
chr20:9380136-9380247	0
chr20:8750883-8751003	0
chr20:8684805-8684920	1
chr20:7996065-7996175	0
chr20:7940409-7940522	0
chr20:6096732-6096851	
chr20:6010027-6010144	0
chr20:5972143-5972255	
chr20:5963475-5963596	
chr20:5580179-5580290	0
chr20:5576012-5576125	0
chr20:5567525-5567640	0
chr20:5565177-5565290	
chr20:5565131-5565242	
chr20:5186459-5186572	
chr20:5185059-5185172	
chr20:5179071-5179189	
chr20:5160010-5160121	0
chr20:5106028-5106170	
chr20:4859201-4859314	0
chr20:4727743-4727853	0
chr20:4726086-4726204	
chr20:4725812-4725928	0
chr20:4182364-4182475	0
chr20:3948147-3948257	
chr20:3935141-3935251	
chr20:3934781-3934895	
chr20:3917159-3917273	
chr20:3854374-3854488	
chr20:3798265-3798387	
chr20:3759923-3760039	0
chr20:3694124-3694266	
chr20:3584580-3584691	0
chr20:3583770-3583885	0
chr20:3576645-3576784	
chr20:3575700-3575810	0
chr20:3572602-3572718	0
chr20:3343790-3343909	
chr20:3330741-3330859	
chr20:3318184-3318300	0
chr20:3316840-3316962	
chr20:3297941-3298053	0
chr20:3264523-3264635	0
chr20:3264325-3264438	0
chr20:3234325-3234437	
chr20:3191516-3191626	
chr20:3165342-3165452	
chr20:3045649-3045767	0
chr20:2863773-2863889	
chr20:2705735-2705888	
chr20:2637337-2637451	
chr20:2616066-2616181	1
chr20:2572106-2572220	0
chr20:2493440-2493552	0
chr20:1369672-1369782	0
chr20:1369331-1369443	0
chr20:1310368-1310483	0
chr20:964087-964209	
chr20:499908-500026	0
chr20:492132-492244	0
chr20:429176-429293	
chr20:422277-422389	
chr20:417345-417473	0
chr20:328519-328629	
chr20:328493-328607	
chr20:290513-290634	0
chr20:257694-257804	0
chr20:145568-145678	0
chr20:65738-65856	0
chr20:65413-65531	0
chr20:65153-65269	0
chr20:65039-65158	0
chr20:62864-62983	0
chr20:62400-62517	0
chr20:61421-61540	0
chr20:60308-60428	0
chr20:60241-60370	0
chr19:58557152-58557266	0
chr19:58347028-58347138	0
chr19:58212005-58212115	
chr19:58059296-58059418	
chr19:57933670-57933780	0
chr19:57856359-57856473	
chr19:57607297-57607413	
chr19:57505662-57505780	
chr19:57417795-57417912	0
chr19:57353947-57354057	0
chr19:57284763-57284882	
chr19:57262300-57262413	0
chr19:57258387-57258500	0
chr19:57244149-57244271	
chr19:57235071-57235185	0
chr19:57233704-57233815	
chr19:57154517-57154632	
chr19:57136627-57136737	
chr19:56774496-56774611	
chr19:56672943-56673053	
chr19:56613951-56614064	
chr19:56320565-56320688	0
chr19:56058074-56058193	0
chr19:56050226-56050338	
chr19:55976042-55976160	0
chr19:55852426-55852545	
chr19:55817770-55817887	0
chr19:55796263-55796378	
chr19:55788691-55788819	0
chr19:55785443-55785589	0
chr19:55724106-55724216	1
chr19:55709014-55709125	0
chr19:55706096-55706210	
chr19:55660482-55660596	0
chr19:55489012-55489123	0
chr19:55455064-55455180	0
chr19:55358001-55358117	
chr19:55306488-55306598	
chr19:55279468-55279583	
chr19:55187336-55187446	
chr19:55145313-55145424	
chr19:55140744-55140871	
chr19:55015754-55015867	
chr19:55014685-55014803	0
chr19:55000542-55000660	
chr19:54998581-54998702	0
chr19:54989930-54990046	0
chr19:54941331-54941456	0
chr19:54940776-54940890	0
chr19:54937850-54937971	
chr19:54934666-54934777	
chr19:54933488-54933603	0
chr19:54927521-54927645	0
chr19:54909884-54910006	
chr19:54909128-54909239	
chr19:54889914-54890028	
chr19:54875120-54875235	1
chr19:54855453-54855568	
chr19:54832727-54832837	0
chr19:54821397-54821514	
chr19:54805783-54805900	
chr19:54789862-54789974	
chr19:54774997-54775116	
chr19:54760262-54760383	
chr19:54751655-54751766	0
chr19:54743626-54743747	
chr19:54740438-54740549	
chr19:54725943-54726055	
chr19:54695980-54696092	
chr19:54663393-54663514	0
chr19:54542707-54542819	
chr19:54537821-54537952	0
chr19:54536730-54536851	0
chr19:54532972-54533086	0
chr19:54461586-54461700	0
chr19:54452629-54452742	0
chr19:54419157-54419267	0
chr19:54360751-54360861	
chr19:54358347-54358461	0
chr19:54312915-54313027	
chr19:54278635-54278746	
chr19:54276802-54276923	0
chr19:54241361-54241471	0
chr19:54239670-54239781	
chr19:54229528-54229645	0
chr19:54221613-54221723	0
chr19:54219926-54220037	0
chr19:54192955-54193070	
chr19:54192391-54192506	
chr19:54188019-54188134	
chr19:54171927-54172045	0
chr19:54168743-54168940	0
chr19:54168054-54168164	0
chr19:54163927-54164042	
chr19:54128452-54128562	
chr19:54123610-54123724	0
chr19:54118698-54118808	
chr19:54099763-54099876	1
chr19:54058776-54058893	0
chr19:54058189-54058301	0
chr19:54041780-54041891	
chr19:53902840-53902966	
chr19:53897675-53897787	
chr19:53875799-53875910	
chr19:53875491-53875606	0
chr19:53875149-53875281	
chr19:53874721-53874843	0
chr19:53809467-53809591	
chr19:53805471-53805585	
chr19:53801398-53801519	
chr19:53761048-53761159	0
chr19:53752574-53752688	
chr19:53752524-53752642	0
chr19:53751322-53751440	0
chr19:53747134-53747258	
chr19:53741446-53741556	0
chr19:53735001-53735117	
chr19:53716715-53716826	
chr19:53713550-53713663	
chr19:53713529-53713639	0
chr19:53713473-53713589	0
chr19:53707593-53707707	
chr19:53701346-53701457	
chr19:53698506-53698620	
chr19:53695429-53695549	
chr19:53685229-53685342	0
chr19:53668838-53668948	
chr19:53486931-53487054	
chr19:53486396-53486509	
chr19:53449279-53449391	
chr19:53413066-53413177	
chr19:53402198-53402324	
chr19:53401826-53401940	
chr19:53345271-53345382	
chr19:53289493-53289603	0
chr19:53251612-53251724	0
chr19:53223842-53223961	0
chr19:53153841-53153955	
chr19:53116563-53116678	
chr19:52980931-52981043	
chr19:52882004-52882116	0
chr19:52791537-52791647	
chr19:52774408-52774523	
chr19:52588434-52588548	
chr19:52547689-52547809	
chr19:52475291-52475406	
chr19:52392769-52392884	
chr19:52374413-52374527	0
chr19:52374161-52374275	
chr19:52372859-52372984	
chr19:52315963-52316079	0
chr19:52315764-52315875	0
chr19:52283397-52283513	0
chr19:52157527-52157638	0
chr19:52117008-52117118	0
chr19:52035482-52035596	
chr19:52001566-52001685	
chr19:51966240-51966351	
chr19:51824848-51824962	
chr19:51745768-51745882	
chr19:51723834-51723974	
chr19:51692695-51692812	0
chr19:51646687-51646800	0
chr19:51645649-51645777	0
chr19:51630263-51630376	0
chr19:51629221-51629355	0
chr19:51458312-51458436	0
chr19:51452589-51452700	
chr19:51416130-51416242	0
chr19:51410942-51411056	0
chr19:51142320-51142441	0
chr19:51124925-51125043	0
chr19:51034216-51034327	
chr19:50959361-50959471	
chr19:50823857-50823968	
chr19:50790406-50790524	0
chr19:50697247-50697359	
chr19:50668324-50668442	
chr19:50625743-50625853	
chr19:50517670-50517781	0
chr19:50482065-50482177	0
chr19:50459919-50460034	
chr19:50454370-50454493	
chr19:50448424-50448535	
chr19:50443340-50443458	
chr19:50408640-50408752	
chr19:50378564-50378675	0
chr19:50378496-50378607	0
chr19:50260796-50260907	0
chr19:50260731-50260841	0
chr19:50249189-50249301	
chr19:49971028-49971138	0
chr19:49969666-49969776	0
chr19:49960982-49961094	0
chr19:49959605-49959715	1
chr19:49908910-49909022	0
chr19:49890886-49890997	
chr19:49806544-49806658	0
chr19:49781687-49781800	0
chr19:49654782-49654893	
chr19:49652608-49652724	0
chr19:49620449-49620559	0
chr19:49591740-49591868	0
chr19:49591538-49591650	0
chr19:49560578-49560689	
chr19:49513687-49513799	
chr19:49475800-49475910	
chr19:49475652-49475767	
chr19:49423223-49423351	
chr19:49354971-49355099	
chr19:49182401-49182551	
chr19:49168135-49168249	0
chr19:49154582-49154708	0
chr19:49154403-49154546	0
chr19:49141551-49141666	
chr19:49141521-49141632	0
chr19:49054177-49054289	0
chr19:49047541-49047653	0
chr19:49045295-49045407	0
chr19:49033222-49033332	0
chr19:49022772-49022884	0
chr19:48982932-48983051	
chr19:48939228-48939338	
chr19:48921801-48921923	0
chr19:48897898-48898030	
chr19:48881161-48881277	
chr19:48874873-48874989	
chr19:48873752-48873864	0
chr19:48839078-48839188	0
chr19:48836375-48836490	0
chr19:48832707-48832819	0
chr19:48831503-48831617	0
chr19:48810686-48810803	
chr19:48735309-48735424	0
chr19:48704371-48704491	0
chr19:48702798-48702909	
chr19:48700283-48700394	0
chr19:48700102-48700224	0
chr19:48620568-48620686	
chr19:48616593-48616731	
chr19:48446884-48447004	
chr19:48446694-48446805	0
chr19:48419465-48419578	
chr19:48390527-48390654	
chr19:48345395-48345523	
chr19:48285597-48285719	
chr19:48165659-48165770	
chr19:48162383-48162501	
chr19:48156888-48157012	
chr19:48153770-48153899	0
chr19:48153688-48153823	0
chr19:48153587-48153741	
chr19:48151019-48151130	
chr19:48105077-48105191	
chr19:48030540-48030651	0
chr19:47976532-47976646	
chr19:47874491-47874610	0
chr19:47794888-47795005	
chr19:47540392-47540506	
chr19:47417086-47417199	0
chr19:47379850-47379968	0
chr19:47250119-47250229	0
chr19:47197131-47197245	0
chr19:47153040-47153151	
chr19:46839236-46839367	
chr19:46838868-46838980	0
chr19:46758529-46758646	0
chr19:46312662-46312787	
chr19:46124328-46124449	
chr19:46019651-46019762	
chr19:45939747-45939857	0
chr19:45843892-45844020	
chr19:45796110-45796228	
chr19:45795856-45795972	0
chr19:45713215-45713325	0
chr19:45702713-45702828	
chr19:45698981-45699101	
chr19:45681449-45681576	
chr19:45674555-45674666	0
chr19:45672668-45672799	0
chr19:45618900-45619013	
chr19:45524373-45524487	
chr19:45500091-45500202	0
chr19:45468645-45468756	0
chr19:45409181-45409301	0
chr19:45408550-45408665	
chr19:45408011-45408121	0
chr19:45355764-45355883	
chr19:45352898-45353013	
chr19:45350209-45350324	
chr19:45347290-45347406	0
chr19:45319745-45319858	0
chr19:45319376-45319486	0
chr19:45298029-45298148	
chr19:45277773-45277920	
chr19:45070254-45070371	
chr19:45068939-45069054	
chr19:45068271-45068381	
chr19:45051917-45052028	
chr19:45037233-45037348	
chr19:45034109-45034236	
chr19:45032364-45032476	
chr19:45011822-45011937	0
chr19:45003424-45003549	
chr19:44916087-44916206	0
chr19:44878157-44878267	
chr19:44818953-44819067	
chr19:44759462-44759575	0
chr19:44703716-44703830	
chr19:44699381-44699493	0
chr19:44529304-44529445	
chr19:44520795-44520919	
chr19:44336827-44336941	
chr19:44158071-44158184	
chr19:44076237-44076350	0
chr19:44007217-44007332	
chr19:43922246-43922365	
chr19:43776667-43776779	
chr19:43655226-43655349	
chr19:43607978-43608092	0
chr19:43591805-43591922	
chr19:43551726-43551845	
chr19:43543291-43543429	
chr19:43415709-43415823	
chr19:43303600-43303757	
chr19:43185249-43185360	0
chr19:43184667-43184777	0
chr19:43170248-43170358	
chr19:43081300-43081449	
chr19:43080766-43080876	0
chr19:43025110-43025235	
chr19:42935865-42935980	
chr19:42903675-42903789	0
chr19:42878408-42878519	
chr19:42878396-42878507	
chr19:42878356-42878479	0
chr19:42854440-42854551	
chr19:42854392-42854511	0
chr19:42764407-42764518	
chr19:42739165-42739282	
chr19:42632159-42632272	
chr19:42632051-42632166	
chr19:42527454-42527598	
chr19:42522222-42522336	
chr19:42428984-42429094	0
chr19:42426051-42426175	
chr19:42317497-42317607	
chr19:42214950-42215081	
chr19:42022405-42022518	
chr19:41969958-41970068	
chr19:41904174-41904285	0
chr19:41902886-41902996	
chr19:41894085-41894217	0
chr19:41893332-41893443	
chr19:41850029-41850141	
chr19:41848295-41848407	0
chr19:41830246-41830364	
chr19:41756403-41756543	
chr19:41709514-41709627	
chr19:41687280-41687402	
chr19:41577030-41577150	
chr19:41432482-41432592	
chr19:41410597-41410710	0
chr19:41389884-41389998	0
chr19:41383459-41383576	0
chr19:41348080-41348195	
chr19:41330974-41331098	0
chr19:41292513-41292636	0
chr19:41253676-41253788	0
chr19:41252206-41252332	
chr19:41206204-41206321	0
chr19:41197657-41197769	
chr19:41193237-41193347	0
chr19:41120483-41120595	
chr19:40941657-40941770	
chr19:40749354-40749464	0
chr19:40682935-40683045	
chr19:40599572-40599682	
chr19:40577898-40578042	
chr19:40577037-40577148	
chr19:40565221-40565349	
chr19:40556946-40557057	0
chr19:40441275-40441388	
chr19:40423451-40423567	0
chr19:40394222-40394345	0
chr19:40081907-40082018	0
chr19:40050146-40050273	
chr19:40013590-40013710	0
chr19:39899482-39899603	0
chr19:39883231-39883352	0
chr19:39840604-39840714	0
chr19:39487920-39488035	
chr19:39458181-39458325	
chr19:39418528-39418640	
chr19:39390354-39390464	0
chr19:39329437-39329550	0
chr19:38922066-38922176	0
chr19:38836548-38836674	
chr19:38808622-38808735	
chr19:38806317-38806427	
chr19:38742278-38742393	0
chr19:38728360-38728500	
chr19:38587205-38587321	0
chr19:38577743-38577854	
chr19:38575849-38575964	0
chr19:38560990-38561107	
chr19:38492342-38492456	
chr19:38457893-38458006	
chr19:38408811-38408929	0
chr19:38392173-38392298	
chr19:38362821-38362945	0
chr19:38360407-38360518	
chr19:38305262-38305381	
chr19:38304856-38304966	0
chr19:38283783-38283909	
chr19:38141007-38141132	0
chr19:37886718-37886833	0
chr19:37884791-37884906	0
chr19:37791800-37791914	0
chr19:37738234-37738351	
chr19:37670210-37670321	0
chr19:37643002-37643121	
chr19:37636338-37636453	
chr19:37476267-37476377	0
chr19:37230452-37230566	0
chr19:37206975-37207087	0
chr19:37190205-37190315	
chr19:37090869-37090982	0
chr19:37008260-37008371	
chr19:36907753-36907866	
chr19:36878573-36878683	0
chr19:36664590-36664705	0
chr19:36572266-36572377	0
chr19:36140988-36141108	0
chr19:36081299-36081410	0
chr19:36073486-36073596	0
chr19:36005173-36005286	
chr19:35878498-35878609	0
chr19:35870734-35870851	
chr19:35860725-35860836	0
chr19:35845211-35845328	0
chr19:35768528-35768641	
chr19:35766981-35767093	
chr19:35720402-35720516	0
chr19:35654457-35654572	0
chr19:35632817-35632928	0
chr19:35536885-35536996	0
chr19:35511484-35511594	0
chr19:35511457-35511567	0
chr19:35503424-35503543	0
chr19:35502654-35502765	
chr19:35449835-35449951	0
chr19:35341957-35342106	
chr19:35267836-35267947	0
chr19:35148602-35148712	
chr19:35123299-35123417	0
chr19:35111491-35111603	
chr19:35065079-35065189	
chr19:35011398-35011515	
chr19:34637556-34637666	
chr19:34594602-34594753	0
chr19:34494341-34494454	
chr19:34460401-34460515	0
chr19:34454376-34454488	0
chr19:34451908-34452018	
chr19:34443994-34444118	
chr19:34434774-34434884	0
chr19:34381400-34381511	0
chr19:34341337-34341449	0
chr19:34333627-34333744	
chr19:34196519-34196629	0
chr19:33811718-33811833	0
chr19:33208754-33208869	0
chr19:33175198-33175314	
chr19:33129899-33130013	0
chr19:33096447-33096562	0
chr19:33094263-33094378	
chr19:33093220-33093331	
chr19:33088292-33088405	
chr19:33088062-33088181	
chr19:32973297-32973409	0
chr19:32953817-32953936	
chr19:32948201-32948311	0
chr19:32939626-32939740	0
chr19:32915250-32915365	1
chr19:32862618-32862733	
chr19:32860420-32860535	1
chr19:32777078-32777189	0
chr19:32738766-32738881	0
chr19:32678216-32678327	0
chr19:32617703-32617821	
chr19:32605976-32606099	0
chr19:32582130-32582240	0
chr19:32438893-32439023	
chr19:31279774-31279884	
chr19:31279281-31279400	0
chr19:30012481-30012593	0
chr19:30009186-30009301	0
chr19:30005124-30005234	0
chr19:29823501-29823613	
chr19:29821497-29821621	
chr19:29820585-29820697	0
chr19:29615173-29615290	1
chr19:29527136-29527249	
chr19:24162869-24162979	0
chr19:24126176-24126288	0
chr19:23755508-23755649	
chr19:23662943-23663054	0
chr19:23374509-23374630	0
chr19:23373560-23373670	
chr19:23362678-23362789	
chr19:23134262-23134373	
chr19:23126683-23126794	0
chr19:23126611-23126724	0
chr19:22848186-22848299	
chr19:22848052-22848171	
chr19:22769710-22769823	0
chr19:22768979-22769096	
chr19:22654021-22654133	0
chr19:22463783-22463939	
chr19:22403221-22403333	0
chr19:22402669-22402782	
chr19:22317367-22317478	
chr19:22303985-22304105	
chr19:22215747-22215857	
chr19:22138162-22138282	0
chr19:22073649-22073759	
chr19:22072944-22073055	0
chr19:21989043-21989154	
chr19:21818056-21818169	
chr19:21743803-21743924	
chr19:21634780-21634890	
chr19:21529590-21529702	0
chr19:21420702-21420819	1
chr19:21405857-21405979	0
chr19:21405038-21405159	0
chr19:21378556-21378675	0
chr19:21377462-21377584	
chr19:21377255-21377369	
chr19:21375966-21376078	0
chr19:21375163-21375280	0
chr19:21310426-21310539	0
chr19:21245210-21245334	
chr19:21224176-21224291	
chr19:21167667-21167779	
chr19:21098909-21099024	
chr19:21034255-21034366	
chr19:21033253-21033367	
